time_sow,lat,lon,alt,rms,sat_count
573396.41887784,32.16875634544759,34.813239365450265,67.25024307146668,18.09458440633917,8
573397.41887784,32.16884172192413,34.813274912173384,65.67330527491868,17.316765274014912,7
573398.41887784,32.16873862477489,34.81330633462273,70.16015298385173,14.544312387998156,6
573399.41887784,32.16882536749083,34.813197337409264,66.88676484208554,17.350290003571605,7
573400.41887784,32.1688044290959,34.81326311792551,67.22240401990712,17.03008138694738,6
573401.41887784,32.16881658640143,34.81327317320003,78.1264517614618,11.68125681269,5
573402.41887784,32.16871908781809,34.813059587544984,61.27304164506495,23.815950083989023,8
573403.41887784,32.16877805908809,34.81332033450334,68.55048150755465,18.459806497735958,8
573404.41887784,32.16884210868952,34.813394739948954,83.06932621449232,18.743895352618967,7
573405.41887784,32.168882568432,34.813318715167775,72.16250915080309,18.1655370893948,7
573406.41887784,32.16881894319257,34.813347532070715,67.78102607280016,17.576674169433485,7
573407.41887784,32.168818463419,34.8132591113613,51.68752197455615,17.383907389862223,7
573408.41887784,32.16879882534813,34.813228081142185,78.02103724237531,17.389303700844458,7
573409.41887784,32.16872878561266,34.81332698584665,92.52515679784119,19.10944365314552,7
573410.41887784,32.168930574000065,34.81323542212863,76.18519113678485,14.151200878846991,6
573411.41887784,32.168842722762875,34.813212705134674,70.03429700620472,13.913893907248431,6
